id,adresse,code_postal,commune,nature_operation,responsable_operation,date_operation,protohistoire,antiquite,moyen_age,temps_modernes,epoque_contemporaine,synthese,x,y,geo_shape.type,geo_shape.geometry.coordinates,geo_shape.geometry.type,geo_point_2d.lon,geo_point_2d.lat
1194,8v place Edmond Rostand,75006,Paris,Découverte ancienne,Jollois Jean-Baptiste Prosper,1832,Non,Oui,Non,Non,Non,"En 1832, J-B P. Jollois signale un tronçon de la voie antique à l'emplacement de l'ancienne place Saint-Michel (c'est-à-dire actuellement le croisement du boulevard Saint-Michel et de la rue Monsieur-le-Prince).",651608.392,6861027.99,Feature,"[2.340585639351371, 48.84747762222328]",Point,2.340585639351371,48.84747762222328
2035,350 rue de Vaugirard,75015,Paris,Découverte ancienne,Sellier Charles,1906,Non,Non,Non,Non,Non,"Des ossements humains ont été découverts en 1906, lors de la construction de la ligne 12 du métropolitain. Ces ossements humains, épars, semblaient avoir appartenu à trois squelettes. L'origine est indéterminée, ils furent trouvés à environ 500 mètres des sépultures gallo-romaines rencontrées dans la sablière de la rue du Hameau.",648188.95,6859810.14,Feature,"[2.2941409247468427, 48.83625967292963]",Point,2.2941409247468427,48.83625967292963
1921,8 rue François Miron,75004,Paris,Découverte ancienne,,1717,Non,Oui,Oui,Non,Non,"En 1717, à l'occasion de la construction d'une maison, l'abbé Lebeuf rapporte la découverte de « plusieurs cercueils de pierres, ainsi que douze pierres entières ».",652676.921,6861944.63,Feature,"[2.3550434089701686, 48.85580032650093]",Point,2.3550434089701686,48.85580032650093
1223,94 rue de l'Amiral-Mouchez,75014,Paris,Découverte ancienne,Vacquer Théodore,,Non,Oui,Non,Non,Non,"À une date indéterminée (vers 1866 ?) ,Théodore Vacquer a localisé un  tronçon de l'aqueduc d'Arcueil, rue de l'Amiral Mouchez (ancienne rue de la Glacière).",651822.627,6857978.84,Feature,"[2.3438500599825765, 48.820072383094434]",Point,2.3438500599825765,48.820072383094434
77,88ter boulevard de Port-Royal,75005,Paris,Découverte ancienne,Magne Charles,1912,Non,Non,Non,Non,Non,"Lors de travaux réalisés au sein du marché Nicole, la Commission du Vieux Paris entreprit une surveillance archéologique en raison de la localisation du chantier, à l'emplacement de l'ancienne nécropole romaine du sud. Cependant, aucun vestige n'a été observé.",651502.512,6860106.53,Feature,"[2.33924798815665, 48.8391829527177]",Point,2.33924798815665,48.8391829527177
953,22 rue d'Ulm,75005,Paris,Fouille,Busson Didier,2005 - 2006,Non,Oui,Oui,Oui,Non,"L'Institut Curie a décidé la construction d'un nouveau bâtiment, le Laboratoire de biologie du développement du cancer comportant plusieurs niveaux de sous-sol. Les travaux portent sur une surface de 550 m². Le site est implanté sur le campus Pierre et Marie Curie. Cette partie de la Montagne Sainte-Geneviève correspond à un quartier de la ville antique bien reconnu par de nombreuses fouilles.
Un premier état reposant sur le terrain géologique vers la cote 53,50 m NVP est daté de La Tène D2b. Ce sont des découvertes importantes pour les origines de Paris. Il s'agit d'abord d'un paléosol associé à un grand fossé observé sur toute la longueur de l'emprise. La définition de cette structure comme militaire est discutée. L'essentiel du site se trouverait au sud et à l'extérieur de l'enclos défini par ce fossé. Dans cette partie, des vestiges laissant supposer fortement la présence d'une installation potière à proximité immédiate de l'emprise (traces de rubéfactions importantes sur ce paléosol, rejets et ratés de cuisson) ont été relevés. Le mobilier correspondant à ce premier état, qu'il s'agisse de céramiques ou de monnaies gauloises, présente un faciès particulièrement original dans le contexte régional Parisii.

Le second état (Augustéen ancien) marque l'effacement par son comblement de la limite forte que constituait le fossé. Un chemin est alors établi avec des fragments d'amphores italiques remployés. Cet axe détermine un premier établissement matérialisé par un alignement de trous de poteau.
Les 3e et 4e états (Augustéen récent) se définissent par la construction d'une véritable rue reprenant le tracé du chemin, puis celle de maisons en architecture de terre et de bois. Cette rue perdurera jusqu'au moins la fin du IIIe siècle. Après un incendie les maisons sont reconstruites au milieu du Ier siècle sur le même plan. Un deuxième incendie à la fin de ce même siècle scelle ce cinquième état. Le 6e état se caractérise par l'apparition de structures maçonnées. Sur le côté occidental de la rue, un hypocauste est construit, les pièces de service donnant sur la rue. Sur le côté oriental ont été mis au jour les vestiges d'un atelier de tisserands détruit par un incendie au début du IIIe siècle.
À la fin du IIIe siècle, l'habitat est abandonné, les murs sont récupérés, la rue cesse d'être entretenue et redevient un chemin. À la période médiévale, la voie n'existe plus. Le site retourne à l'état de prés ou de jardins jusqu'au XVIIe siècle. Après l'abandon de cette partie de la ville antique, à la fin du IIIe siècle, le site reste donc à l'écart de l'urbanisation de la période médiévale.
Le site correspond à une partie du couvent de la Visitation Sainte-Marie construit par François Mansart en 1632. L'assise du nouvel édifice est à cheval sur le cloître et son jardin. L'établissement des bâtiments du couvent n'a que peu entamé les niveaux antérieurs et son jardin les a protégés. Après la démolition de l'édifice religieux et son lotissement en 1906-1910, les constructions nouvelles, des édifices universitaires et de recherches, n'ont que peu entamé cette grande réserve archéologique. La fouille a donc permis de retrouver sur une superficie d'environ 350 m² des niveaux antiques urbains et pré-urbains ainsi que des éléments du couvent.",651917.928,6860618.02,Feature,"[2.344849726656138, 48.843813939365454]",Point,2.344849726656138,48.843813939365454
796,1 rue de Poissy,75005,Paris,Découverte fortuite,,1965,Non,Non,Oui,Non,Non,"Lors de la démolition d'un plancher moderne de l'ancien réfectoire  du collège des Bernardins en 1965, cinq fragments d'une pierre tombale double gravée ont été découverts. Ils en formaient la partie supérieure et figuraient des anges sous lesquels il faut restituer les figures de deux défunts encadrés par des architectures sculptés. Cette pierre tombale est datée d'après le style de la fin du XIIIe ou du début du XIVe siècle.",652556.119,6861320.08,Feature,"[2.3534667891137775, 48.85017489401664]",Point,2.353466789113777,48.85017489401664
1686,70 rue de Turbigo,75003,Paris,Découverte ancienne,Sellier Charles,1902,Non,Non,Non,Oui,Non,"Lors de la construction de la ligne n° 3 du métropolitain en 1902, un bloc de pierre portant une inscription (1687) a été mis au jour. C'était la pierre de fondation d'un bâtiment du couvent des Madelonnettes.",653008.967,6863089.4,Feature,"[2.3594420354676937, 48.866119353978114]",Point,2.3594420354676937,48.866119353978114
1551,151 rue de Rivoli,75001,Paris,Découverte ancienne,Grimault Prudent Aimé,1925,Non,Non,Non,Oui,Non,"Découverts en 1925, lors de fouilles pour l'agrandissement des accès de la station « Concorde » du métropolitain, une série de murs en pierre de taille a été découverte. Mis au jour sous le trottoir longeant le jardin des Tuileries, ils faisaient partie des communs du couvent de l'Assomption daté du XVIIe siècle et détruit lors du percement de la rue de Rivoli. D'après les anciens plans de Paris et en  particulier ceux de Turgot (1734-1739) et de Verniquet (1798), il semblerait que les seuls bâtiments existant à cet endroit fussent ceux de l'Orangerie.",650464.422,6863096.93,Feature,"[2.3247568560867666, 48.865996438625125]",Point,2.324756856086766,48.865996438625125
410,25 quai de Montebello,75005,Paris,Découverte ancienne,,1908,Non,Non,Non,Non,Non,"En 1908, lors de la démolition de l'ancienne annexe de l'Hôtel-Dieu, une tête en pierre sculptée a été découverte dans de la terre qui comblait en majeure partie un ancien puits.",652135.551,6861579.98,Feature,"[2.347706575126257, 48.852481018797064]",Point,2.347706575126257,48.85248101879706
1615,33 avenue des Gobelins,75013,Paris,Découverte ancienne,Vacquer Théodore,1874,Non,Non,Oui,Non,Non,"Th. Vacquer signale la découverte, à la date du 28 avril 1874, de cinq sépultures dont une en caisson de tegulae et deux sarcophages en blocs de remplois. Un ferret de ceinturon ajouré provenant de cette fouille est conservé dans les collections du musée Carnavalet.",652483.605,6859755.77,Feature,"[2.3526534211696264, 48.836101641355015]",Point,2.3526534211696264,48.836101641355015
1046,62 boulevard Saint-Germain,75005,Paris,Découverte ancienne,Grimault Prudent Aimé,1928,Non,Non,Non,Oui,Non,"En 1928, des fragments de margelle sculptée du XVIe siècle ont été découverts au fond d'un puits lors de la construction de la ligne n° 10 du métropolitain. Ce puits, comblé au milieu du XIXe siècle lors du percement du boulevard Saint-Germain, appartenait à l'immeuble situé au n°11 de l'ancienne rue des Lavandières (Saint-Jacques). Ses sculptures sont contemporaines de la reconstruction de ce bâtiment au XVIe siècle. 
Lors des mêmes travaux, rue Monge,  vis-à-vis de la rue de la Montagne-Sainte-Geneviève, deux colonnes dont l'une encore surmontée d'un chapiteau, ont été découvertes. En place, elles reposaient sur des dalles dans un terrain marécageux situé sous le niveau de la Seine. Leur origine n'a pu être déterminée. 
La même année, face au n° 2 de la rue Monge, des chapiteaux et divers fragments de pierre sculptés, d'origine indéterminée, ont également été mis au jour.",652161.469,6861342.32,Feature,"[2.3480865063619185, 48.85034571652512]",Point,2.3480865063619185,48.85034571652512
203,2 place du Louvre,75001,Paris,Découverte ancienne,Grimault Prudent Aimé,1926,Non,Non,Non,Oui,Non,"Des dalles funéraires datées des XVIe-XVIIIe siècles ont été mises au jour en 1926, lors des travaux de réfection de la toiture, dans les combles, au milieu des gravats. Elles ont été replacées à l'intérieur de l'église.",651642.633,6862401.87,Feature,"[2.340895943053701, 48.85983534030413]",Point,2.340895943053701,48.85983534030413
1770,23 rue de l'Échaudé,75006,Paris,Découverte ancienne,Sellier Charles,1899,Non,Non,Non,Non,Non,"Charles Sellier découvrit en 1899 un sarcophage de plâtre et des ossements humains, sans aucune trace de cercueils.",651275.709,6861728.97,Feature,"[2.335972180536349, 48.85375643099883]",Point,2.335972180536349,48.85375643099883
1147,121 rue Saint-Jacques,75005,,Découverte ancienne,Vacquer Théodore,,Non,Oui,Non,Non,Non,Des découvertes de vestiges du cardo maximus ont été signalés par Théodore Vacquer devant le collège de France.,651912.219,6861193.73,Feature,"[2.3447068431332676, 48.84899088989575]",Point,2.344706843133268,48.84899088989575
856,17 rue du Renard,75004,Paris,Fouille,Guyard Laurent,1991,Oui,Non,Non,Non,Non,"En 1991, à l'occasion d'une construction immobilière, l'archéologue Laurent Guyard a relevé des fonds de fosses implantées dans les sablons quaternaires ; les sols avaient disparu. Le fouilleur estime que ces fosses pourraient correspondre à la période « proto-urbaine de Lutèce ».",652450.743,6862264.18,Feature,"[2.351925270908589, 48.85865730054669]",Point,2.351925270908589,48.85865730054669
1113,1 rue de Harlay,75001,Paris,Fouille,Peixoto Xavier,1997,Non,Oui,Oui,Non,Non,"Cette opération de fouille a eu lieu à l'extrémité de l'Île de la Cité à Paris, rue de Harlay, à sa jonction avec le quai de l'Horloge. Le site est bordé à l'est par la façade du Palais de Justice, à l'ouest par le n° 20 de la rue Harlay, au nord par le quai de l'Horloge, au sud par la rue de Harlay et La Place Dauphine.
Dans le cadre de cette intervention, une étude paléo-environnementale a permis de reconstituer le modèle de formation de l'île, ou tout du moins d'un de ses îlots.
Dès 2250 av. J.-C., +/- 70 ans, l'île présente des potentialités en termes d'occupation humaine. Toutefois, ce n'est qu'à la période de La Tène qu'on rencontre les premiers éléments anthropiques (faune et céramique).  Bien qu'ils ne soient pas associés à des structures, ils témoignent de la proximité d'un groupe humain.
L'époque antique n'a laissé aucune trace en stratigraphie. Le fait n'est pas surprenant puisque le site se trouve sur un secteur périphérique de l'Île de la Cité.
Ce hiatus peut aussi s'expliquer par une phase de réactivation de la dynamique fluviale qui peut être située au Bas-Empire. Elle se traduit par une franche érosion de la berge.
Cette entaille est fossilisée par d'importants dépôts alluviaux à l'époque mérovingienne.
Au cours de cette séquence, vers la fin du VIe ou le début du VIIe siècle, entre deux périodes de crues, un noyau d'occupation s'installe sur la rupture de pente de la berge. Il est matérialisé par la présence d'un bâtiment sur poteaux, d'un enclos fossoyé et de trois sépultures.
Ce niveau est trop fortement perturbé pour permettre de préciser la nature de l'occupation. Le milieu, instable et soumis à de fréquentes submersions, n'apparaît pas favorable à une implantation humaine dense à la pointe de l'Île de la Cité.
Ces structures pourraient témoigner de l'installation temporaire d'un petit groupe isolé à l'extérieur des murs de la Cité. Leur position vis à vis du grand bras de la Seine, peut évoquer des activités liées au fleuve.
Entre le VIIe et le XIIIe siècle, la stratigraphie présente un second hiatus. Elle ne livre aucun élément permettant de reconstituer l'histoire du site durant cette période.
La fouille a permis de mettre au jour l'enceinte monumentale du Jardin du Roi. Ce jardin occupe l'extrémité occidentale de la Cité. Il s'étend à l'arrière du Palais Royal depuis au moins le XIIe siècle.
Le mur découvert en 1996 est remarquablement conservé sur plus de quatre mètres d'élévation et sur quinze mètres de développement. Il a offert l'occasion d'observer, du point de vue technique, le détail d'une construction royale. Son trait caractéristique est l'emploi d'une série de ressauts chanfreinés dans la partie basse du mur.
Les éléments fournis par la fouille ne permettent pas de le dater de façon absolue, mais ils établissent une fourchette chronologique qui se situe entre le milieu du XIIIe et le début du XIVe siècle.
Toutefois, la comparaison avec d'autres tronçons d'enceinte du Palais découverts anciennement inciterait à en attribuer la construction à Saint-Louis.
Jusqu'au XVIIe siècle, ce secteur de l'île ne subit pas de transformations. Des dépôts alluviaux s'accumulent au pied du mur, sur une berge dépourvue d'aménagement.
A l'intérieur de l'enceinte, les niveaux de jardin se sont révélés être trop perturbés pour donner lieu à des observations significatives.
Le site porte les traces du réaménagement d'envergure que connaît la pointe de l'Île de la Cité au début du XVIIe siècle. L'extrémité du jardin est aliénée par Henri IV pour permettre la création de la Place Dauphine toute proche.
A cette occasion, la surface de l'Île est agrandie par l'aménagement d'un nouveau quai. L'ancienne berge est alors remblayée pour permettre la construction de maison de rapport.
La fouille a mis en lumière le caractère régulier et rationnel de la conception du plan. Elle a également montré comment l'enceinte médiévale du jardin est intégré au projet, puisque le mur arrière de ces nouvelles maisons le réutilise en fondation. Cette permanence dans le parcellaire a permis la conservation du mur jusqu'à nos jours.",651848.269,6862042.06,Feature,"[2.3437393600798866, 48.85661508562499]",Point,2.3437393600798866,48.85661508562499
1886,22 rue du Cloitre Notre-Dame,75004,Paris,Découverte ancienne,,1858,Non,Non,Oui,Oui,Non,"En 1858, à l'occasion de la restauration, par E. Viollet-le-Duc, du caveau des archevêques, des observations furent faites, qui ont contribué encore aux spéculations concernant les vestiges antérieurs à la cathédrale Notre-Dame. 
Il s'agit d'une abside d'un diamètre de six mètres environ. Cette découverte a été à nouveau analysée et commentée longuement par J. Hubert qui s'est livré à plusieurs conjectures. Sous le choeur de Notre-Dame, il y aurait deux églises successives. La plus ancienne, comme le pensaient Dom Félibien et M. Aubert, aurait un chevet rectiligne et correspondrait à la découverte de 1710. La plus récente serait une église correspondant à l'abside en hémicycle découverte en 1858. Cette dernière marquerait une extension vers l'est, l'abside étant située à quelques mètres de la découverte de 1710. Le chevet le plus ancien se trouverait sous l'emplacement que devait occuper le maître-autel de l'église à abside. Cette église, qui aurait donc connu deux états, serait une première église Notre-Dame. Au haut Moyen Âge, elle participerait à l'ensemble « cathédrale double », en association avec la basilique du Parvis dédiée à saint Étienne, reconstruite par Childebert, et avec le baptistère qui deviendra Saint-Jean-le-Rond. Les auteurs de la Topographie chrétienne ont marqué leur scepticisme sur ce sujet, en insistant justement sur le peu de détails dans la relation des découvertes tant de 1710 que de 1858, qui ne permettent donc pas de datations précises. Ils ont proposé, à titre d'hypothèse parmi d'autres, que les murs droits puissent « constituer, par exemple, les fondations du mur limitant un choeur surélevé » (N. Duval, P. Périn, J.-Ch. Picard, 1992, p. 113). Il est à craindre qu'en l'absence de nouvelles fouilles, on doive rester sur ce sujet totalement dans le domaine de la conjecture.",652264.804,6861701.49,Feature,"[2.349454304534929, 48.853583294394326]",Point,2.349454304534929,48.853583294394326
2157,47T boulevard Saint-Germain,75005,Paris,Découverte ancienne,Vacquer Théodore,1861,Non,Oui,Non,Non,Non,"En 1861, Théodore Vacquer décrit la découverte d'un tronçon de voie antique, lors des travaux pour la pose de l'égout nord du boulevard St-Germain. Il rapporte la présence de quelques fragments de poterie romaine d'époque assez avancée et décorés de bas relief dans la terre sous la voie. Il propose une datation du IVeme voire du Vème siécle pour cette voie qui permettait selon lui d'aller directement au cimetière chrétien.",652266.595,6861268.34,Feature,"[2.3495273381727055, 48.84968815136804]",Point,2.349527338172705,48.84968815136804
1778,169 boulevard Saint-Germain,75006,Paris,Découverte ancienne,Vacquer Théodore,1874,Non,Non,Non,Non,Non,"En 1874, Th. Vacquer a mis au jour, devant le n° 169, boulevard Saint-Germain, des sarcophages en plâtre en très mauvais état appartenant sans doute à une des
dépendances de Saint-Germain-des-Prés, l'oratoire Saint-Pierre ou Saint-Père, attesté à partir du XIIIe siècle.",650918.17,6861771.41,Feature,"[2.3310948756749315, 48.85411090628743]",Point,2.3310948756749315,48.85411090628743
610,15 rue Cujas,75005,Paris,Sauvetage urgent,,1970 - 1971,Non,Oui,Non,Non,Non,"En 1970, une fouille de sauvetage conduite par la Commission du Vieux Paris a permis l'observation de niveaux d'occupation datant de la fin de la période gauloise avec des monnaies et de la céramique (Tène finale). Ces niveaux étaient recoupés par treize fosses. Dans les remblais se trouvaient un volume important de faune et de scories de fer. L'élément essentiel de l'opération réside dans la découverte d'un mur périphérique du forum de Lutèce, avec une séquence stratigraphique associée qui daterait sa construction du Ier siècle. Enfin, un mur massif qui pourrait appartenir au couvent des Jacobins a été mis au jour.",651760.588,6861047.42,Feature,"[2.3426572571276165, 48.847663785858174]",Point,2.3426572571276165,48.847663785858174
240,204a rue Saint-Honoré,75001,Paris,Étude documentaire,Grimault Prudent Aimé,1924,Non,Non,Oui,Non,Non,"Dans le cadre d'une étude réalisée sur l'emplacement de l'enceinte de Charles V (XIVe siècle) d'après des documents d'archives, A. Grimault a signalé la présence de l'enceinte entre la place des Victoires et le Théâtre-Français.",651380.215,6862735.18,Feature,"[2.337281261794257, 48.862813086390055]",Point,2.337281261794257,48.862813086390055
1181,47 rue des Ecoles,75005,Paris,Découverte ancienne,Vacquer Théodore,1858,Non,Oui,Non,Non,Non,"En 1858, à l'occasion de la construction de l'égout méridional, Th. Vacquer a repéré des traces de démolitions antiques : fragment de sol en terre battue, enduits peints, tuiles, tessons de céramiques du Haut-Empire, base de colonne etc.
Il mène également l'observation stratigraphique de la voie antique de la rue des écoles.",651882.692,6861266.58,Feature,"[2.344296254087926, 48.84964375058517]",Point,2.344296254087926,48.84964375058517
1067,181 rue Saint-Jacques,75005,Paris,Suivi de travaux,Servat Edmond,1979,Non,Oui,Non,Non,Non,3 tronçons de murs antique.,651759.826,6860800.73,Feature,"[2.3426748573189884, 48.84544521494123]",Point,2.3426748573189884,48.84544521494123
1374,36 rue du docteur Finlay,75015,Paris,Diagnostic,Marti Fabrice,2008,Oui,Non,Non,Non,Non,"La parcelle est pauvre en vestiges archéologiques, ne présentant qu'une seule structure parcellaire et de période récente. Par contre l'opération livre des informations sur la profondeur d'apparition de la terrasse pléistocène à la cote 29,60 NGF, donnant ainsi un point d'observation supplémentaire pour retracer l'évolution du paysage parisien.",647917.853,6861506.33,Feature,"[2.290240069124231, 48.85149150855534]",Point,2.290240069124231,48.85149150855534
12,39 rue Hallé,75014,Paris,Découverte ancienne,Magne Charles,1912,Non,Non,Non,Oui,Non,"Un fragment de l'aqueduc de Marie de Médicis (XVIIe siècle) a été relevé en 1912, lors de la construction d'une maison. Il a été observé sur plus de 16 m de long.",650932.379,6859156.24,Feature,"[2.3315901972440325, 48.830593823272615]",Point,2.3315901972440325,48.830593823272615
2087,19 rue des Archives,75004,Paris,Découverte ancienne,,1910,Non,Non,Oui,Non,Non,"En 1910, la démolition d'une maison à l'angle des rues des Archives et Sainte-Croix-de-la-Bretonnerie donna l'occasion à la Commission du Vieux Paris d'observer au milieu des gravats de démolition deux étages de caves voûtées médiévales.",652696.001,6862260.67,Feature,"[2.3552682679070096, 48.8586437552563]",Point,2.3552682679070096,48.8586437552563
2181,5 rue des Lavandières Sainte-Opportune,75001,Paris,Diagnostic,Avinain Julien,2019,Non,Non,Non,Non,Non,Diagnostic à suivre,651997.057,6862226.08,Feature,"[2.3457463211916187, 48.858281043435404]",Point,2.3457463211916187,48.858281043435404
609,6 place Paul Painlevé,75005,Paris,Sondage,,1967-1973,Non,Oui,Non,Non,Non,La réalisation d'un sondage en 1967 a permis la reconnaissance d'un parement et d'un niveau extérieur des thermes antiques dits de Cluny.,651856.689,6861343.35,Feature,"[2.343933229841042, 48.850332260063155]",Point,2.343933229841042,48.85033226006316
1284,1 rue de Blainville,75005,Paris,Découverte ancienne,Magne Charles,1896,Non,Oui,Non,Non,Non,Mention en 1896 d'une découverte de mobilier dont la provenance est contestée.,652229.853,6860688.65,Feature,"[2.349091786962888, 48.84447227853275]",Point,2.349091786962888,48.84447227853275
1592,16 avenue des Gobelins,75005,,Découverte ancienne,Magne Charles,1880 - 1882,Non,Oui,Oui,Non,Non,Ch. Magne signale la découverte d'objets qu'il aurait faite en contexte funéraire entre 1880 et 1882. L'authenticité de ses différentes relations est mise en doute.,652368.9,6859909.26,Feature,"[2.351073606486824, 48.83747351973777]",Point,2.351073606486824,48.83747351973777
81,11 rue Pavée,75004,Paris,Découverte ancienne,Magne Charles,1913,Non,Non,Non,Non,Non,"En 1913, un squelette et un crâne humains ont été découverts à 3,30 m de profondeur, lors d'une fouille dans l'arrière-cour de l'immeuble, où s'élevait autrefois une partie de l'ancien hôtel de Savoisy. Aucun élément n'a permis de dater cette sépulture.",653067.757,6861968.2,Feature,"[2.3603671980463288, 48.85604079889492]",Point,2.3603671980463288,48.85604079889492
1329,12 rue de l'École de Médecine,75006,Paris,Découverte ancienne,Toulouze Eugène,1898,Non,Non,Oui,Oui,Non,"En 1898, à l'occasion de la construction de la nouvelle école de médecine, E. Toulouze rapporte des découvertes. Des sépultures probablement médiévales ont été mises au jour à l'angle de la rue Hautefeuille, sous l'ancien couvent des Prémontrés. Des niveaux antiques sont également signalés à l'emplacement de l'ancien Collège de Bourgogne. Ils étaient situés à six mètres de profondeur. Le contexte n'a pas été défini mais ne semble pas funéraire (aucune mention d'ossements humains). Seuls les objets découverts semblent avoir retenu l'attention du fouilleur. La fondation du mur latéral nord de la chapelle des Prémontrés (XVIIe siècle) reposait en partie sur un puisard.",651624.621,6861447.62,Feature,"[2.3407590370353586, 48.85125256318682]",Point,2.3407590370353586,48.85125256318682
1229,67 boulevard Saint-Jacques,75014,Paris,Découverte ancienne,Vacquer Théodore,1865,Non,Oui,Non,Non,Non,Un tronçon de l'aqueduc gallo-romain est signalé par Théodore Vacquer.,651206.149,6859427.92,Feature,"[2.335288222044835, 48.83305780431559]",Point,2.335288222044835,48.83305780431559
2092,23 rue Soufflot,75005,Paris,Découverte ancienne,Vacquer Théodore,1865 -  1866 - 1867,Non,Oui,Non,Non,Non,"De 1865 à 1867, lors des travaux d'élargissement de la rue Soufflot (secteur sud-ouest) entraînant la construction de nouveaux immeubles ainsi que la pose de l'égout sud, des vestiges du forum ont été mis au jour. Il s'agit des murs de boutiques de la façade sud.",651645.09,6860990.2,Feature,"[2.3410899825602955, 48.84714056886432]",Point,2.3410899825602955,48.84714056886432
454,3 rue d'Ulm,75005,Paris,,Travert Louis,1957,Non,Non,Non,Non,Non,Des coquillages ont été découverts en 1957 dans un contexte qui n'est pas précisé par M. Fleury.,651984.434,6860769.14,Feature,"[2.3457388123276326, 48.845177965221545]",Point,2.3457388123276326,48.845177965221545
2276,4 rue Pierre Sarrazin,75006,Paris,Découverte ancienne,Vacquer Théodore,1844,Non,Non,Oui,Non,Non,"Théodore Vacquer mentionne la découverte de ""tombe israélites"" rue Pierre Sarrazin en 1844.",651728.016,6861410.48,Feature,"[2.342172215726033, 48.850926284164295]",Point,2.342172215726033,48.850926284164295
1896,86 rue de Rivoli,75004,Paris,Découverte ancienne,Vacquer Théodore,1852-1853,Non,Oui,Non,Non,Non,"En 1852-1853, à l'occasion de travaux pour l'établissement de l'égout septentrional de la rue de Rivoli, Th. Vacquer signale plusieurs tronçons d'une voie antique qui a été relevée entre le débouché de la rue Saint-Bon et celui de la rue du Temple, dont l'un en continuité entre la rue du Renard et cette dernière. Ce sont « des restes de voie en grands pavés de pierre de roche auxquels le temps et les infiltrations avaient donné l'apparence superficielle du grès ». De la céramique « de bonne époque » et des tuiles accompagnaient ces découvertes.  En raison de sa proximité avec l'axe de la rue Saint-Martin, il l'y a rattachée à la hauteur du n° 86 de la rue de Rivoli. Ce tracé ne correspond à aucune rue médiévale, dans cette section du moins. On peut remarquer aussi qu'elle est bordée au nord par la petite nécropole, sans doute du Bas-Empire, découverte à l'emplacement du n° 68, rue de Rivoli.",652304.295,6862200.74,Feature,"[2.3499364594598258, 48.85807597467166]",Point,2.3499364594598258,48.85807597467166
1874,23 quai de Conti,75006,Paris,Fouille,Celly Paul,2015,Non,Non,Oui,Oui,Non,"Cette opération a été motivée par le projet de construction d'un auditorium par l'Institut de France, dans la parcelle dite de ""L'An IV"". Le terrain, bordé à l'est par le tracé de la muraille de Philippe Auguste, correspond au jardin du collège des Quatre-Nations construit entre 1662 et 1668 à l'emplacement du fossé de la seconde moitié XIVe siècle. Le tracé de l'ancienne enceinte constitue aujourd'hui la limite parcellaire avec la Monnaie de Paris qui a occupé les lieux de 1795-1796 à 2015. Cette intervention est la première fouille archéologique à mettre au jour la base d'une tour de la muraille, érigée sur la rive gauche entre 1200 et 1211. De cette construction inédite, sans doute détruite au milieu du XVIIe siècle, il ne subsistait aucun vestige visible ou figuré. Sa présence à cet endroit avait néanmoins été supposée dès le milieu du XIXe siècle, en fonction de l'écart observé entre les tours dans ce secteur de l'enceinte. Ce tronçon situé au sud de la porte de Nesle compte désormais cinq ouvrages consécutifs identifiés : la tour de la parcelle de l'An IV avec de part et d'autre deux constructions disparues, mais représentées sur des plans du XVIIe siècle, et enfin plus au sud les deux ouvrages en élévations de la rue Guénégaud et de la rue Mazarine.
Ainsi, la fouille de l'Institut de France a permis d'obtenir un grand nombre d'informations inédites sur tous les éléments constitutifs de l'enceinte de la rive gauche de Paris. Elle renseigne sur le mode de construction de la muraille, tours et courtines, mais aussi sur l'utilisation et la transformation du fossé en égout à ciel ouvert puis de celui-ci en collecteur maçonné.
Par ailleurs, elle apporte un éclairage nouveau sur l'histoire particulière de cette parcelle, imbriquée entre la ville et le faubourg Saint-Germain et dont l'histoire est liée à l'interaction de ces deux entités.",651380.464,6862121.0,Feature,"[2.337354908993945, 48.85728980480506]",Point,2.337354908993945,48.85728980480506
25,21 rue des Ecoles,75005,Paris,Découverte ancienne,Magne Charles,1914 - 1915,Non,Non,Oui,Oui,Non,"De nombreuses fosses (XIIIe-XVe siècles) ont été découverts en 1914-1915 lors de la déviation du collecteur de Bièvre. Leur remblai contenait dans sa partie supérieure des tessons de céramiques flammulées des XIIIe et XIVe siècles, des fragments de vases du XVe siècle et des fragments de céramiques du XVIe siècle.",652239.124,6861118.01,Feature,"[2.3491698861802655, 48.84833425717758]",Point,2.349169886180265,48.84833425717758
