y_4326,x_4326,index_plaque,ardt,adresse,emplacement,retranscription,materiau,taille,titre,siecle,periode_1,periode_2,objet_1,objet_2,genre,personnalite,pays,date_arret,geo_shape.type,geo_shape.geometry.coordinates,geo_shape.geometry.type,geo_point_2d.lon,geo_point_2d.lat
48.82233,2.367931,13002,13,16 AVENUE DE IVRY,RDC,Ici naquit l'Industrie automobile en 1891 / René Panhard - Emile Levassor / 26 octobre 1991,plaque en métal,,"René Panhard, Emile Levassor",19,,,"lieux, édifices et vestiges",les industriels et entrepreneurs,YY,"René Panhard, Emile Levassor",France,,Feature,"[2.367931000046327, 48.82232999867981]",Point,2.367931000046327,48.82232999867981
48.86727,2.369258,11107,11,96 RUE DE LA FOLIE-MÉRICOURT,"En hauteur, rez-de-chaussée",ICI / HABITAIT/ Charles / WOLMARK / s/ Lieutenant F.T.P.F / Fusillé par les Nazis/ à l’âge de 23 Ans / à CHARNÈCLES /(Isère) / mort pour la france / le 30 juillet 1944,marbre,15x20,Charles Wolmark,20,Seconde Guerre mondiale,,les Résistants,les Morts pour la France,YY,Charles Wolmark,France,,Feature,"[2.3692580006573576, 48.86726999908798]",Point,2.3692580006573576,48.86726999908798
48.847931,2.272318,16956,16,6 RUE RÉMUSAT,"Devant la porte de l'immeuble, mur de droite, à côté des boîtes aux lettres",Ici vécut jusqu'à sa mort / Louis Terrenoire / 1908 .1992 / Journaliste - Ecrivain / Résistant déporté à Dachau / Député de l'Orne / Ministre du Général de Gaulle,comblanchien,45x57,Louis Terrenoire,20,Seconde Guerre mondiale,,les écrivains et intellectuels,les Résistants,YY,Louis Terrenoire,France,1995,Feature,"[2.2723179999054928, 48.847930999402124]",Point,2.2723179999054928,48.847930999402124
48.861657,2.303482,7127,7,15 RUE COGNACQ JAY,RDC,ALFRED LELLUCH/NE A ALGER LE 23 JANVIER 1900/POLYTECHNICIEN/INGENIEUR EN CHEF DES P.T.T./DIRECTEUR DES SERVICES TECHNIQUES/DE LA RADIODIFUSION CLANDESTINE/ARRETE PAR LA GESTAPO LE 25 MAI 1944/FUSILLE LE 29 JUILLET 1944/CHEVALIER DE LA LEGION D’HONNEUR/MEDAILLE DE LA RESISTANCE/ CITE A L'ORDRE DE LA NATION,marbre,,Alfred Lelluch,20,Seconde Guerre mondiale,,les Résistants,,YY,Alfred Lelluch,France,,Feature,"[2.303481999685465, 48.86165699903618]",Point,2.303481999685465,48.86165699903618
48.826167,2.360054,13012,13,116 AVENUE D'ITALIE,RDC ASSEZ HAUT,"De cet endroit, l'état major des F.T.P.E / de la région de Paris / lança dans son ordre du jour / le 17 août 1944, l'appel à la lutte : / ""Voici venue l'heure de la bataille décisive/ Attaquez les forces de l'ennemi/Mettez en pièces l'appareil administratif des traîtres et des nazis.""",pierre,,Etat-major des F.T.P.F.,20,Seconde Guerre mondiale,Libération de Paris,évènements et faits historiques,les Résistants,,,France,,Feature,"[2.360053999767942, 48.82616699905456]",Point,2.360053999767942,48.82616699905456
48.85566,2.27214,16964,16,16 RUE GUSTAVE ZÉDÉ,"RDC, côté gauche, entre dex fenêtres","Ici vécut / Robert Chambeiron / (1915-2014) / Résistant, adjoint de Jean Moulin / secrétaire général adjoint du CNR",comblanchien,35x75,Robert Chambeiron,20-21,Seconde Guerre mondiale,,les Résistants,les politiques,YY,Robert Chambeiron,France,21/11/2018,Feature,"[2.2721399995531653, 48.85565999915901]",Point,2.2721399995531653,48.85565999915901
48.863495,2.27837,16046,16,1 RUE DU GENERAL LANGLOIS,"SUR LA FACADE, AU REZ-DE-CHAUSSEE, A 3 METRES DU SOL.",AU N°5 DE CETTE RUE / HABITAIT / LE COLONEL TOUNY / Président de l'O.C.M. / Compagnon de la Libération / Fusille par les Allemands à ARRAS / en Avril 1944 / Il repose en la Crypte du Mont Valérien,pierre,75x45,Alfred Touny,19-20,Seconde Guerre mondiale,,les militaires,les Résistants,YY,Alfred Touny,France,,Feature,"[2.2783700002876914, 48.86349499934857]",Point,2.2783700002876914,48.86349499934857
48.867838,2.322744,8204,8,11 RUE ROYALE,"AU-DESSUS DE LA PORTE COCHERE, GAUCHE.",Sa majesté la reine / NATHALIE DE SERBIE / 1859-1941 / a habité / dans cette maison,marbre,30x20,Natalija Obrenović,19-20,,,les politiques,,XX,Natalija Obrenović,"France, Serbie",,Feature,"[2.322744000286854, 48.86783799888062]",Point,2.322744000286854,48.86783799888062
48.86593,2.378856,11118,11,108 RUE OBERKAMPF,"En hauteur, rez-de-chaussée",MOZZIGLOD Jacques / 27 ans / fusillé / par les allemands / le 24 juillet 1942,marbre,20x15,Jacques Mozziglod,20,Seconde Guerre mondiale,,les Résistants,,YY,Jacques Mozziglod,France,,Feature,"[2.378855999930379, 48.865929999422924]",Point,2.378855999930379,48.865929999422924
48.860144,2.372411,11303,11,62 BOULEVARD RICHARD-LENOIR,Sur la grille du square Richard-Lenoir,À LA MÉMOIRE/DU LIEUTENANT DE POLICE/AHMED MERABET/ASSASSINÉ EN CE LIEU/LE 7 JANVIER 2015/VICTIME DU TERRORISME DANS/L'ACCOMPLISSEMENT DE SON DEVOIR,marbre,60x45,Assasinat d'Ahmed Merabet le 7 janvier 2015,21,,,les victimes du terrorisme,,YY,Ahmed Merabet,France,,Feature,"[2.3724109997913683, 48.860143998863315]",Point,2.3724109997913683,48.860143998863315
48.86801,2.294242,16205,16,1 PLACE DES ETATS-UNIS,"Sur un statut en pierre, au milieu de la place",1939-1945 / à la mémoire de / Alan H.MUHR et Burnham ROBINSON / DE LA SECTION SANITAIRE DES VOLONTAIRES AMERICAINS / et George AUBREY CHEF DUN GROUPE / DE RESISTANTS A VICHY,pierre,55x25,"Alan H. Muhr, Burnham Robinson, George Aubrey",20,Seconde Guerre mondiale,,les Résistants,,YY,"Alan H. Muhr, Burnham Robinson, George Aubrey","France, Etats-Unis d'Amérique",,Feature,"[2.2942420006492403, 48.868009999286365]",Point,2.2942420006492403,48.868009999286365
48.831882,2.357177,13024,13,17 RUE GODEFROY,RDC,Chou En Lai / 1898-1976 / habita cet immeuble / lors de son séjour en France de 1922 à 1924.,marbre,,Zhou Enlai,20,,,les politiques,,YY,Zhou Enlai,"France, Chine",,Feature,"[2.3571769999634937, 48.83188199919144]",Point,2.3571769999634937,48.83188199919144
48.85552,2.38416,11904,11,MÉTRO CHARONNE,à l'intérieur de la station de métro,"Ici le 8 février 1962, au cours d'une manifestation du peuple de Paris pour la paix en Algérie, neuf travailleuses et travailleurs des communistes, des militants de la CGT dont le plus jeune avait 16 ans, sont morts, victimes de la répression. Jean-Pierre Bernard Fanny Dewerpe, Daniel Féry, Anne-Claude Godeau, Edouard Lemarchand, Hippolyte Pina, Raymond Wigens, CGT PCF",métal,70x40,Manifestation du 8 février 1962,20,Empires coloniaux contemporains,Cinquième République,évènements et faits historiques,"lieux, édifices et vestiges",XY,"Jean-Pierre Bernard, Fanny Dewerpe, Daniel Féry, Anne-Claude Godeau, Edouard Lemarchand, Suzanne Martorell, Hippolyte Pina, Maurice Pochard, Raymond Wintgens","France, Algérie",,Feature,"[2.3841599994117004, 48.85551999864447]",Point,2.3841599994117004,48.85551999864447
48.86671,2.37274,11912,11,1BIS RUE DE LA PIERRE-LEVÉE,"à gauche de l'entrée, mi-hauteur du RDC",Ici pendant les journées de la Libération de Paris août 1944 a fonctionné un poste Croix-Rouge qui a secouru 204 blessés,marbre,30x50,Croix-Rouge,20,Seconde Guerre mondiale,Libération de Paris,"lieux, édifices et vestiges",les Résistants,,,France,,Feature,"[2.372739999345816, 48.86670999867992]",Point,2.372739999345816,48.86670999867992
48.837017,2.371939,13035,13,18 BOULEVARD VINCENT AURIOL,RDC,A la mémoire / des 17 victimes/ qui ont succombé dans / l'incendie de la nuit / du 25 au 26 août 2005.,marbre,,Incendie du 25 août 2005,21,,,les victimes d'accidents et catastrophes,,,,France,,Feature,"[2.3719390004025898, 48.83701699947706]",Point,2.3719390004025898,48.83701699947706
48.838364,2.357716,13038,13,37 BOULEVARD SAINT-MARCEL,RDC,Entré en 1943 / A l'Institut municipal d'électroradiologie / le Docteur Gilbert Bonnaud / fut le fondateur et le médecin chef / du service de dépistage systématique de la turberculose de 1948 à 1981.,marbre,,Gilbert Bonnaud,20,,,les médecins et scientifiques,,YY,Gilbert Bonnaud,France,,Feature,"[2.357716000475732, 48.83836399942429]",Point,2.357716000475732,48.83836399942429
48.834621,2.351208,13047,13,PARC RENE LE GALL,RDC,A René le Gall / Conseiller Municipal de Paris / Conseiller Général de la Seine / Fusillé par l'ennemi / le 7 mars 1942 / à Clairvaux,pierre + anneau,,René Le Gall,20,Seconde Guerre mondiale,,les politiques,les Résistants,YY,René Le Gall,France,,Feature,"[2.35120800038093, 48.83462099887279]",Point,2.35120800038093,48.83462099887279
48.88213,2.39959,8901,8,7 RUE DE FLORENCE,façade haut du RDC à droite de la porte,DANS CET IMMEUBLE / EST DÉCÉDÉ LE JOURNALISTE / ET ÉCRIVAIN FRANÇAIS / BERNARD LAZARE / (1865-1903) / PREMIER DÉFENSEUR / D’ALFRED DREYFUS,comblanchien,40x50,Bernard Lazare,19-20,,,les écrivains et intellectuels,les journalistes,YY,Bernard Lazare,France,,Feature,"[2.3995899998433927, 48.88212999944219]",Point,2.3995899998433927,48.88212999944219
48.837483,2.39408,12008,12,18 RUE DE LA BRECHE AUX LOUPS,RDC ECOLE,"À la mémoire / des élèves / de cette école / déportés de 1942 à 1944 / parce qu'ils / étaient nés Juifs, / victimes innocentes / de la barbarie nazie / avec la / complicité active / du gouvernement / de Vichy. / Ils furent exterminés / dans les / camps de la mort. /12 mars 2005 NE LES OUBLIONS JAMAIS",plexiglas,,Ecole rue de la Brèche aux Loups,20,Seconde Guerre mondiale,,les victimes civiles de guerre,,,,France,,Feature,"[2.39408000044465, 48.837482998650934]",Point,2.39408000044465,48.837482998650934
48.851611,2.274113,16901,16,43 RUE GROS,"est situé au-dessus du rdc, sur la façade se trouvant rue Agar",A la tragédienne Agar / qui habita Auteuil et Passy / de 1870 à 1880,pierre de taille,250x250,Agar,19,,,les artistes (théâtre et cinéma),,XX,"Marie Léonide Charvin, dite Agar",France,1910-1912,Feature,"[2.274112999889428, 48.851610999240854]",Point,2.274112999889428,48.851610999240854
48.85848,2.29762,7954,7,5 AVENUE ELISÉE RECLUS,façade haut du RDC à gauche de la porte,"Ici vivait Hélène Berr/arrêtée avec ses parents le 8 mars 1944,/elle fut déportée avec eux à Auschwitz,/Elle mourut début avril 1945 au Camp de Berge-Belsen à l’âge de 24 ans",comblanchien,40x50,Hélène Berr,20,Seconde Guerre mondiale,,les victimes civiles de guerre,,XX,Hélène Berr,France,,Feature,"[2.29761999934791, 48.85847999933878]",Point,2.29761999934791,48.85847999933878
48.85641,2.27265,16911,16,1 RUE JACQUES OFFENBACH,"RDC, côté gauche, entre dex fenêtres",Ici vécut de 1920 à 1953 / Ivan Bounine / Écrivain russe / prix Nobel 1933,métallique,30040,Ivan Bounine,19-20,,,les écrivains et intellectuels,,YY,Ivan Bounine,"France, Russie",,Feature,"[2.2726499998885012, 48.85640999948767]",Point,2.2726499998885012,48.85640999948767
48.849418,2.3748,12211,12,65 RUE TRAVERSIERE,SUR LE MUR FACE A LA RUE,ICI A ÉTÉ MORTELLEMENT BLESSÉ / PAR LES ALLEMANDS / LE 19 AOÛT 1944 / PAUL TURGNE / INSPECTEUR DE POLICE / MEMBRE DU GROUPE DE RÉSISTANCE / HONNEUR DE LA POLICE / OFFERT PAR SES AMIS,marbre,15x15,Paul Turgne,20,Seconde Guerre mondiale,Libération de Paris,les Résistants,les Morts pour la France,YY,Paul Turgne,France,,Feature,"[2.374799999787987, 48.84941799897985]",Point,2.374799999787987,48.84941799897985
48.877421,2.337437,1,9,50 RUE SAINT GEORGES,PREMIER ETAGE,"(S majuscule stylisé) Manufacture [image d'un saxophone] / d'instruments de musique / d'Adolphe SAX, inventeur belge / du saxophone, de 1843 à 1877",Cuivre,30x15,Adolphe Sax,19,,,"lieux, édifices et vestiges",les inventeurs et ingénieurs,YY,Adolphe Sax,"France, Belgique",,Feature,"[2.3374369994940793, 48.87742099897609]",Point,2.3374369994940793,48.87742099897609
48.888176,2.298323,17903,17,2 RUE GERVEX,"Sur la façade, presque à l'angle du jardinn au-dessus du parement en brique",Ici vécut/Joseph CALVET/Grand musicien/Français,marbre noir,30x40,Joseph Calvet,19-20,,,les artistes (musique et danse),,YY,Joseph Calvet,France,04/05/90,Feature,"[2.298322999617636, 48.888175999274814]",Point,2.298322999617636,48.888175999274814
48.841353,2.388836,12408,12,9 RUE BIGNON,A DROITE DE LA PORTE,"EN MÉMOIRE DES HOMMES, FEMMES ET ENFANTS / DU 12eme ARRONDISSEMENT QUI / PARCE QUE NÉS JUIFS, ONT ÉTÉ ARRÊTÉS ET REGROUPES ICI / DANS LES LOCAUX DE L’ANCIEN COMMISSARIAT DE POLICE / PAR DES POLICIERS FRANÇAIS / LORS DES RAFLES DE 1942 A 1944 / SUR ORDRE DU GOUVERNEMENT DE VICHY / COMPLICE ACTIF DE L’OCCUPANT NAZI / A CEUX QUI FURENT DÉPORTÉS / A CEUX QUI NE REVINRENT PAS DES CAMPS DE LA MORT / LE 12eme ARRONDISSEMENT SE SOUVIENT",marbre,40x20,Habitants du 12ème arrondissement déportés,20,Seconde Guerre mondiale,,les victimes civiles de guerre,,,,France,,Feature,"[2.3888359997222595, 48.8413529989661]",Point,2.3888359997222595,48.8413529989661
48.848085,2.386415,12412,12,27 RUE DE REUILLY,A GAUCHE DE LA PORTE,"A LA MÉMOIRE / DES ENFANTS DE CETTE ÉCOLE / DÉPORTÉS DE 1942 A 1944 / PARCE QU’ILS ÉTAIENT NÉS JUIFS, / VICTIMES INNOCENTES / DE LA BARBARIE NAZIE / AVEC LA COMPLICITÉ ACTIVE / DU GOUVERNEMENT DE VICHY. / ILS FURENT EXTERMINES DANS LES CAMPS DE LA MORT. / 9 AVRIL 2005 NE LES OUBLIONS JAMAIS",marbre,40x20,Ecole rue de Reuilly,20,Seconde Guerre mondiale,,les victimes civiles de guerre,,,,France,,Feature,"[2.3864149996877546, 48.84808499935604]",Point,2.3864149996877546,48.84808499935604
48.835733,2.3306,14011,14,11 RUE VICTOR SCHOELCHER,REZ-DE-CHAUSSEE,"SIMONE DE BEAUVOIR / 1908-1986 / AUTEUR DU DEUXIÈME SEXE / ÉCRIVAIN, PHILOSOPHE / VÉCUT DANS CETTE MAISON / DE 1955 À 1986",marbre,85x38,Simone de Beauvoir,20,,,les écrivains et intellectuels,,XX,Simone de Beauvoir,France,,Feature,"[2.3306000006818133, 48.83573299865652]",Point,2.3306000006818133,48.83573299865652
48.84935,2.38547,12915,12,11 RUE DE REUILLY,au-dessus de la porte du garage,Au brasseur Santerre Général-chef de la Garde nationale de Paris les habitants du faubourg Saint-Antoine 1752-1809,gravé dans la pierre du mur,20x50,Antoine Joseph Santerre,18-19,"Révolution, Consulat et Empire",,les militaires,,YY,Antoine Joseph Santerre,France,,Feature,"[2.385470000128673, 48.84934999907462]",Point,2.385470000128673,48.84934999907462
48.892778,2.359722,1,18,36 RUE DE LA CHAPELLE,"ENTRE DEUX FENETRES, AU DESSUS D UNE EPICERIE.",À cet endroit / est tombé glorieusement / le 28 Aout 1944 / le spahis / André BARRAUD / agé de 23 ans / appartenant à la division Leclerc,Pierre,100x80,André Barraud,20,Seconde Guerre mondiale,,les Résistants,,YY,André Barraud,France,,Feature,"[2.359722000662204, 48.8927779986334]",Point,2.359722000662204,48.8927779986334
48.888333,2.348056,1,18,106 RUE DOUDEAUVILLE,"SUR LA FACADE DU COLLEGE ROLLAND DORGELES, DANS L ENCADREMENT DE LA PORTE D ENTREE DROITE","À la mémoire des élèves / de cette / école déportés de 1942 à 1944 / parce que nés juifs, / victimes innocentes / de la barbarie nazie / et du gouvernement de Vichy. / Ils furent exterminés / dans les camps de la mort. / Plus de 700 de ces enfants / vivaient dans le 18ème. / Ne les oublions jamais. / 29 mars 2003",Méthacrylate,80x140,Ecole rue de Clignancourt,20,Seconde Guerre mondiale,,les victimes civiles de guerre,,,,France,,Feature,"[2.3480560005521673, 48.888332999423056]",Point,2.3480560005521673,48.888332999423056
48.87106,2.40399,20917,20,47 RUE DES MEMBRES DU GROUPE MANOUCHIAN,façade RDC à 2m du sol,"AUX HEROS DU GROUPE MANOUCHIAN / Arméniens, Juifs, Français, Etrangers, Patriotes, Résistants, / Ils sont morts pour la France et la Liberté. / Passant, souviens-toi / Association Mémoire Vivante du 20e arrt de Paris",comblanchien,45x60,Groupe Manouchian,20,Seconde Guerre mondiale,,les Résistants,les Morts pour la France,,,"France, Arménie",18/02/99,Feature,"[2.403990000266112, 48.871059999350415]",Point,2.403990000266112,48.871059999350415
48.8553957,2.3411785,6994,6,53BIS QUAI DES GRANDS-AUGUSTINS,,"ICI VECURENT A PARTIR DE 1942 LOUISE / LEIRIS 1902-1988 GALERISTE / REPRESENTANT LES PLUS GRANDS / ARTISTES DU XXE SIECLE ET MICHEL  / LEIRIS 1901-1990 ECRIVAIN, / ETHNOLOGUE, CRITIQUE D'ART ILS Y / HEBERGERENT DANIEL-HENRY / KAHNWEILER 1884-1979 MARCHAND / D'ART ET COLLECTIONNEUR DES AVANT- / GARDES DE SON TEMPS",pierre blanche,"44x17,5",Louise et Michel Leiris,20,,,"les collectionneurs, mécènes et philanthropes",les écrivains et intellectuels,,"Louise Leiris, Michel Leiris",France,octobre 2022,Feature,"[2.3411784999273397, 48.855395699426424]",Point,2.3411784999273397,48.855395699426424
48.887778,2.3725,19202,19,"49 TER, 49 BIS, 49, 55, 53 AVENUE DE FLANDRE",Sur la barrière de la résidence,Ici habitait PLATEK Albert caporal dans les F.F.I mort pour la France le 30 septembre 1944 à l’âge de 17 ans,synthétique,60x70,Albert Platek,20,Seconde Guerre mondiale,,les Résistants,les Morts pour la France,YY,Albert Platek,France,,Feature,"[2.3724999996098566, 48.887777998810144]",Point,2.3724999996098566,48.887777998810144
48.891944,2.382778,19217,19,7 RUE BARBANÈGRE,Dans l’encadrement de la porte d'entrée d'une école élémentaire,"À la mémoire des élèves de ce groupe scolaire déportés de 1942 à 1944 parce que nés juifs, victimes innocentes de la barbarie nazie avec la complicité du gouvernement de Vichy. Ils furent exterminés dans les camps de la mort. 390 enfants vivaient dans le 19ème. 29 décembre 2003 Ne les oublions jamais",marbre noir brillant,100x80,Ecole rue Barbanègre,20,Seconde Guerre mondiale,,les victimes civiles de guerre,,,,France,,Feature,"[2.382777999600132, 48.89194399919081]",Point,2.382777999600132,48.89194399919081
48.87769,2.37581,19926,19,RUE GEORGES LARDENNOIS,"sur la grille du jardin de la Butte Bergeyre, en face du 41, rue Georges Lardennois","La Butte Bergeyre doit son nom à un stade inauguré en août 1918 et ainsi baptisée en hommage à Robert Bergeyre joueur de Rugby tué à 20 ans au début de la première guerre mondiale Il accueille la finale de la coupe de France. Tout commence en 1867 : ancienne carrière de gypse, la butte n’est pas intégrée aux parc des Buttes Chaumont. Après 1900 elle abrite un parc d’attraction, les « folles buttes », puis le stade est démoli en 1926 pour laisser place à un lotissement d’habitations.",comblanchien,35x50,Butte Bergeyre,19-20,Première Guerre mondiale,,"lieux, édifices et vestiges",,YY,Robert Bergeyre,France,,Feature,"[2.3758099993311905, 48.87768999908522]",Point,2.3758099993311905,48.87768999908522
48.864562,2.393507,20014,20,43 AVENUE DE GAMBETTA,2m56,ICI HABITAIT ROLNIKAS fusillé par les nazis le 22 octobre 1941 A Compiègne Mort pour la France,pierre blanche,29x29,Michel Rolnikas,20,Seconde Guerre mondiale,,les Résistants,les Morts pour la France,YY,Michel Rolnikas,France,,Feature,"[2.3935070002471384, 48.8645619989834]",Point,2.3935070002471384,48.8645619989834
48.8528,2.4109,20410,20,68 BOULEVARD DAVOUT,"Rez-de-chaussée, sur la façade du batiment",A LA MÉMOIRE / DE PAUL ET GISÈLE / LAGUESSE / ASSASSINES PAR LES NAZIS / LE 30 MARS 1941 / MEMBRES DU PARTI / COMMUNISTE FRANÇAIS,marbre,25x30,Paul et Gisèle Laguesse,20,Seconde Guerre mondiale,,les Résistants,,XY,"Paul Laguesse, Gisèle Laguesse",France,,Feature,"[2.410900000513791, 48.85279999908109]",Point,2.410900000513791,48.85279999908109
48.85658961,2.35380715,4039,4,"4, RUE DE LOBAU",,"A LA MEMOIRE / DES 3710 HOMMES ARRETES LORS DE / LA RAFLE DU """"BILLET VERT""""/ LE 14 MAI 1941/ PAR LA POLICE FRANCAISE SUR ORDRE/ DE L OCCUPANT NAZI/ NOMBRE D'ENTRE EUX FURENT/ RASSEMBLES EN CE LIEU/ PUIS INTERNES DANS LES CAMPS DU LOIRET/ AVANT D'ETRE DEPORTES  A AUSCHWITZ/ POUR LE SEUL FAIT D'ETRE JUIFS.",comblanchien,75x48,Rafle du billet vert,20,Seconde Guerre mondiale,,les victimes civiles de guerre,,,,France,2021,Feature,"[2.353807149912792, 48.856589608809415]",Point,2.353807149912792,48.856589608809415
48.866581,2.365702,11022,11,1 BOULEVARD VOLTAIRE,,ICI / SONT TOMBES / LE 25 AOUT 1944/ HENRIOT MARCEL/ ET/ BILKE RAPHAEL/ DE LA 1ere COMPAGNIE/ DES MILICES PATRIOTIQUES/ DU XIe,comblanchien,64x39,Marcel Henriot et Raphael Bilke,20,Seconde Guerre mondiale,Libération de Paris,les Résistants,les victimes civiles de guerre,YY,"Marcel Henriot, Raphael Bilke",France,2007,Feature,"[2.365702000049321, 48.866580999174325]",Point,2.365702000049321,48.866580999174325
48.832669,2.354387,13071,13,68BIS AVENUE DES GOBELINS,,ICI LE 16 JUILLET 1942 / FURENT AMENES PAR LA POLICE / DE L'ETAT FRANÇAIS / DES HOMMES DES FEMMES ET DES / ENFANTS JUIFS DU XIIIEME ARRONDISSEMENT / AVANT D'ETRE CONDUITS AU VEL D'HIV / PUIS DEPORTES AU CAMP NAZI / D'EXTERMINATION D'AUSCHWITZ-BIRKENAU,,,Déportés du 13ème,20,Seconde Guerre mondiale,,,,XY,,,,Feature,"[2.3543869994019295, 48.83266899944347]",Point,2.3543869994019295,48.83266899944347
48.868668,2.293585,16069,16,17 RUE GALILÉE,"Sur la façade principale, niveau rez-de-chaussée, à droite","ICI EST TOMBÉ POUR LA FRANCE LE 25 AOÛT 1944 RAYMOND CHARLES BONENFANT DES FORCES FRANÇAISES DE L'INTÉRIEUR MARIÉ, PÈRE DE FAMILLE MORT POUR LA LIBÉRATION DE L'HÔTEL MAJESTIC À SA MÉMOIRE CEUX QU'IL A DÉLIVRÉS",pierre,48x35,Raymond Charles Bonenfant,20,Seconde Guerre mondiale,Libération de Paris,les Résistants,,YY,Raymond Charles Bonenfant,France,,Feature,"[2.2935849993710495, 48.86866799899596]",Point,2.2935849993710495,48.86866799899596
48.854655,2.406326,20026,20,94 RUE DES MARAICHERS,,ICI A VÉCU ET A ETÉ TUÉ / MARCEL LOUIS BELLANGER / 1904-1944 / RÉSISTANT FFI TOMBÉ LE 22 AOÛT 1944 / POUR LA LIBÉRATION DE PARIS,,,Marcel Louis Bellanger,20,Seconde Guerre mondiale,Libération de Paris,les Résistants,,YY,Marcel Louis Bellanger,France,,Feature,"[2.4063260002077773, 48.854654999087984]",Point,2.4063260002077773,48.854654999087984
48.872523,2.346859,1,9,2B RUE DU CONSERVATOIRE,Rez-de-chaussée,"Ici, dans la salle du Conservatoire, / le chef d'orchestre / FRANÇOIS-ANTOINE HABENECK / fondateur de la Société des concerts du Conservatoire / révéla BEETHOVEN / au public parisien (1828) / HECTOR BERLIOZ / y fit exécuter pour la première fois / la SYMPHONIE FANTASTIQUE (1830) / LÉLIO (1832) / HAROLD EN ITALIE (1834) / ROMÉO ET JULIETTE (1839) / devant le Tout-Paris romantique / II décembre 2003 / Ass. nle. H. Berlioz",Marbre,80x40,"François-Antoine Habeneck, Ludwig van Beethoven, Hector Berlioz",19,,,"lieux, édifices et vestiges",les artistes (musique et danse),YY,"François-Antoine Habeneck, Ludwig van Beethoven, Hector Berlioz",France,,Feature,"[2.3468589996850606, 48.872522999006684]",Point,2.3468589996850606,48.872522999006684
48.881667,2.303611,1,17,24 RUE CARDINET,COTE DROIT DE LA PORTE_NIVEAU 1E ETAGE,JUAN MONTALVO / NE A AMBATO LE 13 AVRIL 1832 / MORT EXILE A PARIS LE 17 JANVIER 1889. / POLEMISTE  ESSAYISTE  PENSEUR / MAITRE INSIGNE DE LA PROSE ESPAGNOLE / CHOISIT LA FRANCE SON PAYS D'ELECTION POUR Y FINIR SES JOURS / ET MOURUT DANS CETTE MAISON,Pierre,90x50,Juan Montalvo,19,,,les écrivains et intellectuels,,YY,Juan Montalvo,"France, Equateur",,Feature,"[2.3036110002733268, 48.88166699912496]",Point,2.3036110002733268,48.88166699912496
48.847797,2.301819,15017,15,PLACE DE CHARONNE,"sur un pilier du métro aérien, boulevar Garibaldi, au débouché de la rue Cambronne",SONT TOMBÉS POUR LA LIBÉRATION DE PARIS DANS LE SECTEUR DE CAMBRONNE LES 24 ET 25 AOÛT 1944 AIGNAN ANDRÉ 31 ANS BELART ÉTIENNE 44 ANS BOURLET ROGER 37 ANS DEBAILLEUX LOUIS 26 ANS DELCOURT RAYMOND 25 ANS LAZARK BAIZID 28 ANS MAININI CHARLES 38 ANS,pierre,55x45,Libération de Paris,20,Seconde Guerre mondiale,Libération de Paris,les Résistants,,YY,,France,,Feature,"[2.301818999620511, 48.84779699863984]",Point,2.301818999620511,48.84779699863984
48.841523,2.299879,15018,15,"31, RUE PÉCLET",escalier principal de la mairie d'arrondissement,NICOLE DE HAUTECLOCQUE 1913-1993 Résistante Entrée au réseau CND Castille en novembre 1940 Parlementaire Élu du 15ème arrondissement de 1947 à 1989 Première femme présidente du Conseil de Paris 1972-1973,cuivre,30x40,Nicole de Hauteclocque,20,Seconde Guerre mondiale,Cinquième République,les Résistants,les politiques,XX,Nicole de Hauteclocque,France,1982,Feature,"[2.299878999437204, 48.84152299915231]",Point,2.299878999437204,48.84152299915231
48.881888,2.283744,1,17,4 BOULEVARD D AURELLE DE PALADINES,Stèle au fond du Jardin Marguerite Long,ici / Sont morts pour la France / Le 19 août 1944 / Trois combattants de la Résistance / Fernand DUBREC 32 ans / Arbi MOHAMED 39 ans / Roger SINNER 32 ans / Lâchement abattus,Pierre,,Résistants fusillés,20,Seconde Guerre mondiale,Libération de Paris,les Résistants,les Morts pour la France,YY,"Fernand Dubrec, Arbi Mohamed, Roger Sinner",France,,Feature,"[2.2837439994609605, 48.88188799884848]",Point,2.2837439994609605,48.88188799884848
48.884882,2.322344,1,17,15 RUE TRUFFAUT,"18 rue des Batignolles""""",A LA MEMOIRE / DES HABITANTS DU XVIIème ARRONDISSEMENT / QUI LUTTERENT SOUFFRIRENT ET TOMBERENT / POUR LA PATRIE / 1914 - 1918 - 1939 - 1945 / RESISTANTS DEPORTES / INDOCHINE AFRIQUE DU NORD - T.O.E,A la mémoire / Des habitants du XVIIe arrondissement / Qui luttèrent souffrèrent tombèrent / Pour la Patrie / 1914-1919 -- 1939-1945 / Résisants  Déportés / Indochine Afrique du Nord - T.O.E.,,Comité de Libération du XVIIème arrondissement,20,Seconde Guerre mondiale,Empires coloniaux contemporains,les Morts pour la France,,XY,,,,Feature,"[2.3223440005634064, 48.88488199873942]",Point,2.3223440005634064,48.88488199873942
48.88208,2.33999,1,18,122 BOULEVARD MARGUERITE DE ROCHECHOUART,"façade, en haut du RDC, à droite de la porte",DARIUS MILHAUD / A VÉCU / DANS CETTE MAISON / DE 1923 À 1974,Pierre,20x50,Darius Milhaud,19-20,,,les artistes (musique et danse),,YY,Darius Milhaud,France,15/05/84,Feature,"[2.339989999731803, 48.88207999909185]",Point,2.339989999731803,48.88207999909185
